"iri","type","label"
"http://purl.obolibrary.org/obo/PCL_0015009","CT","inh l1 pax6 chrfam7a"
"https://purl.org/ccf/ASCTB-TEMP_interstitial-fibroblast","CT","interstitial fibroblast"
"http://purl.obolibrary.org/obo/CL_0002652","CT","ilv high endothelial venule endothelium"
"https://purl.org/ccf/ASCTB-TEMP_thex372","CT","thex_372"
"http://purl.obolibrary.org/obo/CL_0002399","CT","dendritic cell type 2 (dc2)"
"http://purl.obolibrary.org/obo/CL_0002399","CT","dendritic cell type 3 (dc3)"
"http://purl.obolibrary.org/obo/CL_0002399","CT","cdc2 myeloid dendritic cell"
"http://purl.obolibrary.org/obo/CL_0002399","CT","conventional dc 2"
"http://purl.obolibrary.org/obo/CL_0002399","CT","cdc2 cd1c-positive myeloid dendritic cell"
"http://purl.obolibrary.org/obo/CL_0002399","CT","conventional dendritic cell cdc2"
"http://purl.obolibrary.org/obo/CL_4033022","CT","mucus secreting cell of bronchus submucosal gland"
"http://purl.obolibrary.org/obo/CL_0009079","CT","thymic interlobular fibroblast"
"http://purl.obolibrary.org/obo/CL_0000775","CT","neutrophils"
"http://purl.obolibrary.org/obo/CL_0000775","CT","neutrophil"
"http://purl.obolibrary.org/obo/CL_0000775","CT","neutrophilic granulocyte"
"https://purl.org/ccf/ASCTB-TEMP_thex447","CT","thex_447"
"https://purl.org/ccf/ASCTB-TEMP_mge240","CT","mge_240"
"http://purl.obolibrary.org/obo/PCL_0015014","CT","inh l1 lamp5 bmp2"
"http://purl.obolibrary.org/obo/CL_0000235","CT","macrophage"
"http://purl.obolibrary.org/obo/CL_0000235","CT","macrophages"
"http://purl.obolibrary.org/obo/CL_4033033","CT","flat midget bipolar cell"
"http://purl.obolibrary.org/obo/PCL_0015063","CT","inh l2-5 pvalb hhipl1"
"http://purl.obolibrary.org/obo/CL_0000128","CT","oligodendrocyte"
"http://purl.obolibrary.org/obo/CL_4023061","CT","hippocampal ca4 neuron"
"http://purl.obolibrary.org/obo/CL_0002059","CT","conventional dendritic cell 1"
"https://purl.org/ccf/ASCTB-TEMP_splat343","CT","splat_343"
"https://purl.org/ccf/ASCTB-TEMP_midi444","CT","midi_444"
"http://purl.obolibrary.org/obo/PCL_0015017","CT","inh l1 sst p4ha3"
"https://purl.org/ccf/ASCTB-TEMP_dlit152","CT","dlit_152"
"https://purl.org/ccf/ASCTB-TEMP_lrl316","CT","lrl_316"
"http://purl.obolibrary.org/obo/CL_0009018","CT","b cell"
"http://purl.obolibrary.org/obo/CL_0009018","CT","cd4+ t cell"
"http://purl.obolibrary.org/obo/CL_0009018","CT","nk cell"
"http://purl.obolibrary.org/obo/CL_0009018","CT","cd8+ t cell"
"http://purl.obolibrary.org/obo/CL_0009018","CT","innate lymphoid cell"
"http://purl.obolibrary.org/obo/CL_0009018","CT","regulatory cd4+ t cell"
"http://purl.obolibrary.org/obo/CL_4030019","CT","connecting tubule intercalated cell"
"https://purl.org/ccf/ASCTB-TEMP_splat335","CT","splat_335"
"http://purl.obolibrary.org/obo/CL_0000576","CT","monocyte"
"http://purl.obolibrary.org/obo/CL_0000654","CT","primary oocyte"
"http://purl.obolibrary.org/obo/PCL_0015061","CT","inh l3-5 pvalb isg20"
"http://purl.obolibrary.org/obo/CL_0009078","CT","thymic capsular fibroblast"
"https://purl.org/ccf/ASCTB-TEMP_cge286","CT","cge_286"
"http://purl.obolibrary.org/obo/PCL_0015085","CT","exc l5 themis vill"
"https://purl.org/ccf/ASCTB-TEMP_cge287","CT","cge_287"
"http://purl.obolibrary.org/obo/CL_0000084","CT","t cell"
"http://purl.obolibrary.org/obo/CL_0000084","CT","t lymphocytes"
"http://purl.obolibrary.org/obo/CL_0000084","CT","t lymphocyte"
"http://purl.obolibrary.org/obo/CL_0009112","CT","centroblast"
"http://purl.obolibrary.org/obo/CL_1000351","CT","basal cell of epithelium of respiratory bronchiole"
"http://purl.obolibrary.org/obo/CL_0000837","CT","hemopoietic stem cell/multipotent progenitor (hsc/mpp)"
"http://purl.obolibrary.org/obo/CL_0000837","CT","multipotent progenitor cell (mpp)"
"http://purl.obolibrary.org/obo/CL_0002224","CT","lens epithelial cell"
"http://purl.obolibrary.org/obo/CL_0000049","CT","common myeloid progenitor (cmp)"
"http://purl.obolibrary.org/obo/CL_0000451","CT","dendritic cell"
"http://purl.obolibrary.org/obo/CL_0000451","CT","dendritic cell (dc)"
"http://purl.obolibrary.org/obo/CL_0000451","CT","dcs"
"http://purl.obolibrary.org/obo/CL_0002304","CT","non-pigmented ciliary epithelial cell"
"http://purl.obolibrary.org/obo/CL_0002364","CT","cortical thymic epithelial cell"
"http://purl.obolibrary.org/obo/CL_4030009","CT","proximal tubule epithelial cell segment 1"
"https://purl.org/ccf/ASCTB-TEMP_mge248","CT","mge_248"
"https://purl.org/ccf/ASCTB-TEMP_dlnp85","CT","dlnp_85"
"http://purl.obolibrary.org/obo/CL_0000938","CT","nk cd56bright"
"http://purl.obolibrary.org/obo/CL_0000938","CT","cd56 bright natural killer"
"https://purl.org/ccf/ASCTB-TEMP_fbl25","CT","fbl_25"
"https://purl.org/ccf/ASCTB-TEMP_fbl26","CT","fbl_26"
"http://purl.obolibrary.org/obo/PCL_0015010","CT","inh l1-6 vip slc7a6os"
"https://purl.org/ccf/ASCTB-TEMP_dlct6b99","CT","dlct6b_99"
"https://purl.org/ccf/ASCTB-TEMP_emsn234","CT","emsn_234"
"http://purl.obolibrary.org/obo/CL_0000312","CT","keratinocyte (granular)"
"http://purl.obolibrary.org/obo/CL_0000312","CT","keratinocyte"
"http://purl.obolibrary.org/obo/PCL_0015062","CT","inh l5 pvalb lrig3"
"https://purl.org/ccf/ASCTB-TEMP_splat367","CT","splat_367"
"https://purl.org/ccf/ASCTB-TEMP_ulit135","CT","ulit_135"
"http://purl.obolibrary.org/obo/CL_0000897","CT","memory cd4+ t cell"
"http://purl.obolibrary.org/obo/CL_0000897","CT","cd4+ t memory t cell"
"http://purl.obolibrary.org/obo/CL_0000897","CT","cd4 t cell memory"
"http://purl.obolibrary.org/obo/CL_0000897","CT","cd4+ memory t cell"
"http://purl.obolibrary.org/obo/CL_0000740","CT","ganglion cell"
"https://purl.org/ccf/ASCTB-TEMP_splat380","CT","splat_380"
"http://purl.obolibrary.org/obo/CL_4023009","CT","extratelencephalic-projecting glutamatergic cortical neuron"
"http://purl.obolibrary.org/obo/CL_1000398","CT","liver sinusoid endothelial cell"
"https://purl.org/ccf/ASCTB-TEMP_amex175","CT","amex_175"
"http://purl.obolibrary.org/obo/CL_0007010","CT","preosteoblast"
"http://purl.obolibrary.org/obo/CL_0002425","CT","early thymic progenitor"
"http://purl.obolibrary.org/obo/PCL_0015102","CT","exc l5-6 fezf2 filip1l"
"http://purl.obolibrary.org/obo/CL_0002062","CT","alveolar type i cell"
"http://purl.obolibrary.org/obo/CL_4033005","CT","serous secreting cell of bronchus submucosal gland"
"https://purl.org/ccf/ASCTB-TEMP_opc35","CT","opc_35"
"http://purl.obolibrary.org/obo/CL_0001065","CT","ilcs"
"http://purl.obolibrary.org/obo/CL_0001065","CT","innate lyphoid cell (ilc)"
"http://purl.obolibrary.org/obo/CL_0001065","CT","ilc"
"http://purl.obolibrary.org/obo/CL_0001065","CT","innate lymphoid cell"
"https://purl.org/ccf/ASCTB-TEMP_ca13169","CT","ca13_169"
"http://purl.obolibrary.org/obo/CL_0002437","CT","cd8+ t single positive thymocyte"
"http://purl.obolibrary.org/obo/CL_0002437","CT","mature cd8 t cell"
"https://purl.org/ccf/ASCTB-TEMP_ulit128","CT","ulit_128"
"https://purl.org/ccf/ASCTB-TEMP_mge257","CT","mge_257"
"http://purl.obolibrary.org/obo/CL_0000066","CT","epithelial cell"
"http://purl.obolibrary.org/obo/PCL_0015081","CT","exc l2-3 rorb ptpn3"
"https://purl.org/ccf/ASCTB-TEMP_chrp76","CT","chrp_76"
"https://purl.org/ccf/ASCTB-TEMP_astro61","CT","astro_61"
"http://purl.obolibrary.org/obo/CL_0000525","CT","syncytiotrophoblast (stb)"
"http://purl.obolibrary.org/obo/CL_1001285","CT","descending vasa recta endothelial cell"
"https://purl.org/ccf/ASCTB-TEMP_periepithelial-fibroblast","CT","periepithelial fibroblast"
"http://purl.obolibrary.org/obo/CL_0000584","CT","enterocyte"
"http://purl.obolibrary.org/obo/CL_0000584","CT","enterocytes"
"https://purl.org/ccf/ASCTB-TEMP_tcell1","CT","tcell_1"
"http://purl.obolibrary.org/obo/CL_1000849","CT","distal convoluted tubule cell"
"https://purl.org/ccf/ASCTB-TEMP_ulit122","CT","ulit_122"
"http://purl.obolibrary.org/obo/CL_0000434","CT","eccrine"
"https://purl.org/ccf/ASCTB-TEMP_ca13181","CT","ca13_181"
"http://purl.obolibrary.org/obo/CL_4033016","CT","secondary crest myofibroblast"
"https://purl.org/ccf/ASCTB-TEMP_splat347","CT","splat_347"
"http://purl.obolibrary.org/obo/PCL_0015055","CT","inh l5-6 sst c4orf26"
"http://purl.obolibrary.org/obo/CL_1000452","CT","parietal epithelial cell"
"https://purl.org/ccf/ASCTB-TEMP_astro52","CT","astro_52"
"https://purl.org/ccf/ASCTB-TEMP_club-cell-of-prostatic-urethra","CT","club cell of prostatic urethra"
"http://purl.obolibrary.org/obo/CL_0001035","CT","bone cell"
"https://purl.org/ccf/ASCTB-TEMP_opc36","CT","opc_36"
"http://purl.obolibrary.org/obo/CL_0000317","CT","sebocyte"
"http://purl.obolibrary.org/obo/CL_1001474","CT","medium spiny neuron"
"http://purl.obolibrary.org/obo/CL_1001474","CT","eccentric medium spiny neuron"
"http://purl.obolibrary.org/obo/CL_0000129","CT","microglial cell"
"http://purl.obolibrary.org/obo/CL_0000129","CT","microglia"
"https://purl.org/ccf/ASCTB-TEMP_llc264","CT","llc_264"
"http://purl.obolibrary.org/obo/CL_0000669","CT","pericyte"
"http://purl.obolibrary.org/obo/CL_0000669","CT","splenic pericyte"
"http://purl.obolibrary.org/obo/CL_0000669","CT","pericytes"
"http://purl.obolibrary.org/obo/CL_0000669","CT","pericyte cell"
"http://purl.obolibrary.org/obo/CL_0002605","CT","astrocyte of the cerebral cortex"
"http://purl.obolibrary.org/obo/CL_0000092","CT","osteoclasts"
"http://purl.obolibrary.org/obo/PCL_0015006","CT","inh l5-6 lamp5 crabp1"
"http://purl.obolibrary.org/obo/CL_0000786","CT","plasma"
"http://purl.obolibrary.org/obo/CL_0000786","CT","plasma cell"
"http://purl.obolibrary.org/obo/CL_0000624","CT","cd4+t cell"
"https://purl.org/ccf/ASCTB-TEMP_splat363","CT","splat_363"
"https://purl.org/ccf/ASCTB-TEMP_l5et115","CT","l5et_115"
"https://purl.org/ccf/ASCTB-TEMP_amex161","CT","amex_161"
"https://purl.org/ccf/ASCTB-TEMP_splat368","CT","splat_368"
"https://purl.org/ccf/ASCTB-TEMP_amex174","CT","amex_174"
"http://purl.obolibrary.org/obo/PCL_0015107","CT","exc l5-6 fezf2 cftr"
"http://purl.obolibrary.org/obo/CL_0019015","CT","lung parenchyma resident eosinophil"
"http://purl.obolibrary.org/obo/CL_0000738","CT","leukocyte"
"https://purl.org/ccf/ASCTB-TEMP_ulit134","CT","ulit_134"
"http://purl.obolibrary.org/obo/CL_0000484","CT","connective tissue type mast cell"
"http://purl.obolibrary.org/obo/CL_0001058","CT","plasmacytoid dendritic cell"
"http://purl.obolibrary.org/obo/CL_0001058","CT","dendritic cell (plasmatoid)"
"http://purl.obolibrary.org/obo/CL_0001058","CT","plasmacytoid dendritic cell (pdc)"
"http://purl.obolibrary.org/obo/CL_0000623","CT","nk cells"
"http://purl.obolibrary.org/obo/CL_0000623","CT","natural killer cell"
"http://purl.obolibrary.org/obo/CL_0000623","CT","nk"
"http://purl.obolibrary.org/obo/CL_0000623","CT","nk cell"
"http://purl.obolibrary.org/obo/CL_0000623","CT","natural killer (nk) cell"
"https://purl.org/ccf/ASCTB-TEMP_mge258","CT","mge_258"
"http://purl.obolibrary.org/obo/PCL_0015033","CT","inh l2-5 vip bspry"
"http://purl.obolibrary.org/obo/CL_1000412","CT","endothelial cell of arteriole"
"http://purl.obolibrary.org/obo/CL_1000412","CT","arteriole endothelial cell"
"http://purl.obolibrary.org/obo/CL_1000412","CT","arteriole endothelium"
"https://purl.org/ccf/ASCTB-TEMP_misc164","CT","misc_164"
"http://purl.obolibrary.org/obo/PCL_0015019","CT","inh l1-3 vip cbln1"
"https://purl.org/ccf/ASCTB-TEMP_fbl29","CT","fbl_29"
"https://purl.org/ccf/ASCTB-TEMP_cbi302","CT","cbi_302"
"http://purl.obolibrary.org/obo/CL_0009069","CT","cd8aa(ii) thymocyte"
"http://purl.obolibrary.org/obo/CL_0002071","CT","absorptive"
"https://purl.org/ccf/ASCTB-TEMP_emsn227","CT","emsn_227"
"https://purl.org/ccf/ASCTB-TEMP_misc176","CT","misc_176"
"http://purl.obolibrary.org/obo/CL_4033024","CT","airway submucosal gland duct basal cell"
"https://purl.org/ccf/ASCTB-TEMP_splenic-pericyte","CT","splenic pericyte"
"https://purl.org/ccf/ASCTB-TEMP_misc314","CT","misc_314"
"http://purl.obolibrary.org/obo/CL_4033009","CT","goblet cell of epithelium of lobar bronchus"
"http://purl.obolibrary.org/obo/CL_0000815","CT","t reg"
"http://purl.obolibrary.org/obo/CL_0000815","CT","regulatory t cell"
"http://purl.obolibrary.org/obo/CL_0000815","CT","t regulatory cell"
"http://purl.obolibrary.org/obo/CL_0000815","CT","t regulatory"
"http://purl.obolibrary.org/obo/CL_0000840","CT","transitional dendritic cell (tdc)"
"http://purl.obolibrary.org/obo/PCL_0015073","CT","exc l2 lamp5 kcng3"
"http://purl.obolibrary.org/obo/PCL_0015092","CT","exc l5 rorb med8"
"https://purl.org/ccf/ASCTB-TEMP_cop38","CT","cop_38"
"https://purl.org/ccf/ASCTB-TEMP_dlct6b108","CT","dlct6b_108"
"https://purl.org/ccf/ASCTB-TEMP_emsn225","CT","emsn_225"
"https://purl.org/ccf/ASCTB-TEMP_msn216","CT","msn_216"
"http://purl.obolibrary.org/obo/CL_0000077","CT","mesothelial cell"
"http://purl.obolibrary.org/obo/CL_0000077","CT","mesothelial"
"http://purl.obolibrary.org/obo/CL_0002144","CT","capillary endothelial cell"
"http://purl.obolibrary.org/obo/CL_0002144","CT","capillary endothelium"
"http://purl.obolibrary.org/obo/PCL_0015029","CT","inh l1-5 vip smoc1"
"http://purl.obolibrary.org/obo/CL_0000546","CT","th2 cell"
"http://purl.obolibrary.org/obo/CL_4033034","CT","invaginating bipolar cell"
"http://purl.obolibrary.org/obo/CL_0002592","CT","smooth muscle cell"
"https://purl.org/ccf/ASCTB-TEMP_cop37","CT","cop_37"
"http://purl.obolibrary.org/obo/CL_0001087","CT","cd4 t cell effector memory cd45ra"
"http://purl.obolibrary.org/obo/PCL_0015098","CT","exc l5-6 fezf2 or1l8"
"http://purl.obolibrary.org/obo/CL_4033019","CT","blue cone bipolar cell"
"http://purl.obolibrary.org/obo/PCL_0015070","CT","inh l5-6 pvalb fam150b"
"http://purl.obolibrary.org/obo/CL_0000980","CT","plasmablast"
"http://purl.obolibrary.org/obo/PCL_0015093","CT","exc l5 themis fgf10"
"http://purl.obolibrary.org/obo/PCL_0015103","CT","exc l5-6 fezf2 sh2d1b"
"http://purl.obolibrary.org/obo/CL_4023189","CT","parasol cell"
"https://purl.org/ccf/ASCTB-TEMP_amex156","CT","amex_156"
"http://purl.obolibrary.org/obo/CL_1000413","CT","endothelial cell"
"http://purl.obolibrary.org/obo/CL_1000413","CT","blood endothelial cells"
"http://purl.obolibrary.org/obo/CL_1000413","CT","endothelial cell of artery"
"http://purl.obolibrary.org/obo/CL_3000002","CT","sympathetic noradrenergic nerve"
"http://purl.obolibrary.org/obo/CL_0000151","CT","germinative (epithelial) cell, sebocyte"
"https://purl.org/ccf/ASCTB-TEMP_amex160","CT","amex_160"
"http://purl.obolibrary.org/obo/PCL_0015036","CT","inh l1-5 vip phldb3"
"https://purl.org/ccf/ASCTB-TEMP_mgl12","CT","mgl_12"
"http://purl.obolibrary.org/obo/CL_1001096","CT","afferent arteriole endothelial cell"
"https://purl.org/ccf/ASCTB-TEMP_splat235","CT","splat_235"
"http://purl.obolibrary.org/obo/CL_0012000","CT","astrocyte of the forebrain"
"https://purl.org/ccf/ASCTB-TEMP_msn220","CT","msn_220"
"https://purl.org/ccf/ASCTB-TEMP_astro58","CT","astro_58"
"http://purl.obolibrary.org/obo/CL_4033028","CT","diffuse bipolar 2 cell"
"http://purl.obolibrary.org/obo/PCL_0015121","CT","oligo l5-6 opalin ldlrap1"
"http://purl.obolibrary.org/obo/CL_0002460","CT","conventional dendritic cell 2"
"http://purl.obolibrary.org/obo/CL_0002576","CT","perineurial cell"
"http://purl.obolibrary.org/obo/PCL_0015015","CT","inh l1 lamp5 nmbr"
"https://purl.org/ccf/ASCTB-TEMP_epen74","CT","epen_74"
"http://purl.obolibrary.org/obo/CL_4030013","CT","descending thin limb cell type 2"
"https://purl.org/ccf/ASCTB-TEMP_splat422","CT","splat_422"
"http://purl.obolibrary.org/obo/CL_1000457","CT","mesothelial cell"
"http://purl.obolibrary.org/obo/CL_0009076","CT","neuro-medullary thymic epithelial cell"
"http://purl.obolibrary.org/obo/CL_0009075","CT","myo-medullary thymic epithelial cell"
"http://purl.obolibrary.org/obo/CL_0009071","CT","medullary thymic epithelial cell type 1"
"http://purl.obolibrary.org/obo/CL_1001318","CT","vascular smooth muscle cell/pericyte (general)"
"https://purl.org/ccf/ASCTB-TEMP_uterine-nk-cell","CT","uterine nk cell"
"http://purl.obolibrary.org/obo/CL_0009070","CT","corticomedullary thymic epithelial cell"
"http://purl.obolibrary.org/obo/CL_4023073","CT","choroid plexus cell"
"https://purl.org/ccf/ASCTB-TEMP_ca4197","CT","ca4_197"
"http://purl.obolibrary.org/obo/CL_0000935","CT","surface intraepithelial cd4-cd8- lymphocyte alpha/beta"
"http://purl.obolibrary.org/obo/CL_0000934","CT","cytotoxic cd4 t cell"
"https://purl.org/ccf/ASCTB-TEMP_dlct6b111","CT","dlct6b_111"
"http://purl.obolibrary.org/obo/PCL_0015077","CT","exc l2-3 linc00507 dsg3"
"http://purl.obolibrary.org/obo/CL_0000750","CT","off bipolar cell"
"https://purl.org/ccf/ASCTB-TEMP_chrp82","CT","chrp_82"
"https://purl.org/ccf/ASCTB-TEMP_splat397","CT","splat_397"
"http://purl.obolibrary.org/obo/PCL_0015059","CT","inh l5-6 pvalb kcnip2"
"http://purl.obolibrary.org/obo/PCL_0015028","CT","inh l3-5 vip igdcc3"
"http://purl.obolibrary.org/obo/CL_4023057","CT","cerebellar inhibitory"
"http://purl.obolibrary.org/obo/CL_0000845","CT","superficial zone b cell"
"http://purl.obolibrary.org/obo/CL_0000492","CT","cd4+ t cell"
"https://purl.org/ccf/ASCTB-TEMP_cbi300","CT","cbi_300"
"http://purl.obolibrary.org/obo/PCL_0015046","CT","inh l3-5 sst ggtlc3"
"http://purl.obolibrary.org/obo/CL_0009074","CT","medullary thymic epithelial cell type 4"
"https://purl.org/ccf/ASCTB-TEMP_mmb327","CT","mmb_327"
"http://purl.obolibrary.org/obo/PCL_0015031","CT","inh l5-6 vip col4a3"
"http://purl.obolibrary.org/obo/CL_0002196","CT","hepatic oval cell "
"https://purl.org/ccf/ASCTB-TEMP_splat388","CT","splat_388"
"http://purl.obolibrary.org/obo/CL_0002225","CT","mature fiber cell"
"http://purl.obolibrary.org/obo/CL_0011004","CT","lens fiber cell"
"https://purl.org/ccf/ASCTB-TEMP_splat377","CT","splat_377"
"http://purl.obolibrary.org/obo/CL_0002042","CT","lymphatic endothelium"
"https://purl.org/ccf/ASCTB-TEMP_llc274","CT","llc_274"
"https://purl.org/ccf/ASCTB-TEMP_thex452","CT","thex_452"
"http://purl.obolibrary.org/obo/CL_0000136","CT","adipocyte"
"http://purl.obolibrary.org/obo/CL_0000136","CT","fat cell"
"https://purl.org/ccf/ASCTB-TEMP_misc116","CT","misc_116"
"http://purl.obolibrary.org/obo/CL_0000744","CT","columnar chondrocytes"
"http://purl.obolibrary.org/obo/CL_4033020","CT","mucus secreting cell of trachea gland"
"http://purl.obolibrary.org/obo/PCL_0015097","CT","exc l5-6 themis smyd1 (l6 it car3)"
"http://purl.obolibrary.org/obo/PCL_0015051","CT","inh l1-3 sst fam20a"
"https://purl.org/ccf/ASCTB-TEMP_amex407","CT","amex_407"
"http://purl.obolibrary.org/obo/CL_0002292","CT","glomus cell"
"http://purl.obolibrary.org/obo/PCL_0015069","CT","inh l5-6 pvalb gapdhp60"
"http://purl.obolibrary.org/obo/CL_0000100","CT","motor neuron"
"http://purl.obolibrary.org/obo/PCL_0015057","CT","inh l5-6 sst klhl1"
"http://purl.obolibrary.org/obo/PCL_0015042","CT","inh l5 sst rpl35ap11"
"http://purl.obolibrary.org/obo/CL_1000458","CT","melanocyte"
"http://purl.obolibrary.org/obo/CL_0002262","CT","endothelial cell of sinusoid"
"https://purl.org/ccf/ASCTB-TEMP_semilunar-type-3-cell","CT","semilunar type 3 cell"
"https://purl.org/ccf/ASCTB-TEMP_dlit141","CT","dlit_141"
"https://purl.org/ccf/ASCTB-TEMP_ca13188","CT","ca13_188"
"http://purl.obolibrary.org/obo/PCL_0015056","CT","inh l5-6 sst fbn2"
"http://purl.obolibrary.org/obo/PCL_0015117","CT","exc l5-6 fezf2 lpo"
"http://purl.obolibrary.org/obo/PCL_0015091","CT","exc l3-5 rorb rprm"
"http://purl.obolibrary.org/obo/CL_0001070","CT","beige adipocyte"
"https://purl.org/ccf/ASCTB-TEMP_llc269","CT","llc_269"
"https://purl.org/ccf/ASCTB-TEMP_cge279","CT","cge_279"
"https://purl.org/ccf/ASCTB-TEMP_astro60","CT","astro_60"
"https://purl.org/ccf/ASCTB-TEMP_vendc15","CT","vendc_15"
"http://purl.obolibrary.org/obo/CL_0009077","CT","subcapsular cortical epithelial cell"
"https://purl.org/ccf/ASCTB-TEMP_splat341","CT","splat_341"
"http://purl.obolibrary.org/obo/PCL_0015068","CT","inh l1-2 sst clic6"
"http://purl.obolibrary.org/obo/CL_4028006","CT","adventitial fibroblast"
"http://purl.obolibrary.org/obo/PCL_0015074","CT","exc l2 linc00507 atp7b"
"https://purl.org/ccf/ASCTB-TEMP_dlnp88","CT","dlnp_88"
"https://purl.org/ccf/ASCTB-TEMP_llc270","CT","llc_270"
