organ,id,rdfs_label,name
large_intestine,UBERON:0001962,gut-associated lymphoid tissue,gut associated lymphoid tissue (GALT)/lamina propria
large_intestine,UBERON:0007178,muscularis mucosae of colon,muscularis mucosa
large_intestine,UBERON:0003331,submucosa of colon,submucosa
large_intestine,UBERON:0005304,submucous nerve plexus,submucosal plexus of Meissner
large_intestine,UBERON:0005304,submucous nerve plexus,intermediate layer
large_intestine,UBERON:0005304,submucous nerve plexus,submucosal plexus of Henle
large_intestine,UBERON:0012489,muscle layer of colon,muscularis propria
large_intestine,UBERON:0012398,large intestine smooth muscle circular layer,circular muscle layer
large_intestine,UBERON:0002439,myenteric nerve plexus,myenteric plexus of Auerbach
large_intestine,UBERON:0012399,large intestine smooth muscle longitudinal layer,longitudinal muscle layer
large_intestine,UBERON:0012375,subserosa,subserosa
large_intestine,UBERON:0003335,serosa of colon,serosa
large_intestine,UBERON:0001153,cecum,cecum
large_intestine,UBERON:0000314,cecum mucosa,mucosa
large_intestine,UBERON:0022281,epithelium of crypt of Lieberkuhn of large intestine,epithelium
large_intestine,UBERON:0005636,caecum epithelium,epithelium
large_intestine,UBERON:0011189,lamina propria of large intestine,lamina propria
large_intestine,UBERON:0001962,gut-associated lymphoid tissue,gut associated lymphoid tissue (GALT)/ lamina propria
large_intestine,UBERON:0001962,gut-associated lymphoid tissue,gut associated lymphoid tissue (GALT) /lamina propria
large_intestine,UBERON:0004927,submucosa of cecum,submucosa
large_intestine,UBERON:0005304,submucosal plexus of Meissner,submucosal plexus of Meissner
large_intestine,UBERON:0005304,intermediate layer,intermediate layer
large_intestine,UBERON:0003331,submucosa,submucosa
large_intestine,UBERON:0012398,circular muscle layer,circular muscle layer
large_intestine,UBERON:0002439,myenteric plexus of Auerbach,myenteric plexus of Auerbach
large_intestine,UBERON:0012399,longitudinal muscle layer,longitudinal muscle layer
large_intestine,UBERON:0003335,serosa,serosa
large_intestine,UBERON:0001154,vermiform appendix,appendix
large_intestine,UBERON:0004989,mucosa of appendix,mucosa
large_intestine,UBERON:0000397,surface epithelium,epithelium
large_intestine,UBERON:0013485,crypt,crypt
large_intestine,UBERON:0007177,lamina propria,lamina propria
large_intestine,UBERON:0004928,submucosa of appendix,submucosa
large_intestine,UBERON:0012498,serosa,serosa
large_intestine,UBERON:0001156,ascending colon,ascending colon
large_intestine,UBERON:0004989,mucosa,mucosa
large_intestine,UBERON:0012419,tenia coli,tenia coli
large_intestine,UBERON:0012419,mesocolic coli,mesocolic coli
large_intestine,UBERON:0012419,free coli,free coli
large_intestine,UBERON:0012419,omental coli,omental coli
large_intestine,UBERON:0022277,hepatic flexure of colon,hepatic flexure
large_intestine,UBERON:0001157,transverse colon,transverse colon
large_intestine,UBERON:0022276,splenic flexure of colon,splenic flexure
large_intestine,UBERON:0012419,taenia coli,mesocolic coli
large_intestine,UBERON:0012419,taenia coli,free coli
large_intestine,UBERON:0012419,taenia coli,omental coli
large_intestine,UBERON:0001158,descending colon,descending colon
large_intestine,UBERON:0005304,submucosal plexus of Henle,submucosal plexus of Henle
large_intestine,UBERON:0001159,sigmoid colon,sigmoid colon
large_intestine,UBERON:0001052,rectum,rectum
large_intestine,UBERON:0000159,anal canal,proximal anal canal
large_intestine,UBERON:0003342,mucosa of anal canal,mucosa
large_intestine,UBERON:0003329,submucosa of anal canal,submucosa
large_intestine,UBERON:0000159,anal canal,transitional anal canal
large_intestine,UBERON:0003342,mucosa,mucosa
large_intestine,UBERON:0015716,epithelium,epithelium
large_intestine,UBERON:0000397,colonic epithelium,mucosa
large_intestine,UBERON:0004760,anal gland,anal gland
large_intestine,UBERON:0005742,adventitia,adventitia
large_intestine,UBERON:0000159,anal canal,distal anal canal
large_intestine,UBERON:0015716,anal canal epithelium,epithelium
large_intestine,UBERON:0012489,muscle layer of colon,muscularis prorpia
large_intestine,UBERON:0001245,anus,anus
large_intestine,UBERON:0001003,skin epidermis,epidermis
large_intestine,UBERON:0002067,dermis,dermis
large_intestine,UBERON:0002073,hair follicle,hair follicle
large_intestine,UBERON:0001821,sebaceous gland,sebaceous gland
large_intestine,UBERON:0000423,eccrine (sweat) gland,eccrine (sweat) gland
large_intestine,UBERON:0008974,apocrine gland,apocrine gland
large_intestine,UBERON:0002384,connective tissue,fibroconnective tissue
large_intestine,UBERON:0001961,mucosa-associated lymphoid tissue,dermal skin-associated lymphoid tissue
large_intestine,UBERON:0006134,nerve fiber,nerve
large_intestine,UBERON:0006134,nerve fiber,vessel
large_intestine,UBERON:0000055,vessel,vessel
large_intestine,UBERON:0002190,subcutaneous adipose tissue,subcutaneous
large_intestine,UBERON:0001961,mucosa-associated lymphoid tissue,subcutaneous skin-associated lymphoid tissue
large_intestine,UBERON:0001367,external anal sphincter,external anal sphincter
liver,UBERON:0002107,liver,liver
liver,UBERON:0004647,liver lobule,hepatic Lobule
liver,UBERON:0001281,hepatic sinusoid,hepatic sinusoid
liver,UBERON:0006729,liver perisinusoidal space,Disse's space
liver,UBERON:0005452,hepatic cord,hepatic plate
liver,UBERON:0006841,central vein of liver,central vein
liver,UBERON:0001279,portal triad,portal triad/tract
liver,UBERON:0004058,biliary ductule,bile duct/ule
liver,UBERON:0002017,portal vein,portal vein
liver,,,nerve
liver,UBERON:0001193,hepatic artery,hepatic artery
liver,UBERON:0005169,interstitial tissue,interstitial
liver,UBERON:0001282,intralobular bile duct,Canals of Hering
liver,,,lymphatic vessel
liver,UBERON:0016478,liver stroma,stroma
liver,UBERON:0002384,connective tissue,connective tissue
liver,,,Liver immune resident component
lung,UBERON:0001004,respiratory system,respiratory system
lung,UBERON:0000065,respiratory tract,respiratory tract
lung,UBERON:0001558,lower respiratory tract,lower respiratory tract
lung,UBERON:0007196,tracheobronchial tree,tracheobronchial tree
lung,UBERON:0002009,pulmonary nerve plexus,pulmonary nerve plexus
lung,UBERON:0002183,lobar bronchus,secondary bronchus
lung,UBERON:8410043,bronchus submucosal gland,bronchial submucosal gland
lung,UBERON:8600010,ciliated ducts of bronchial submucosal gland,ciliated ducts of bronchial submucosal gland
lung,UBERON:8600013,submucosal gland collecting duct,submucosal gland collecting duct
lung,UBERON:8600012,submucosal gland acinus,submucosal gland acinus
lung,UBERON:0003591,lobar bronchus connective tissue,lobar bronchus connective tissue
lung,UBERON:0004242,bronchus smooth muscle,bronchial smooth muscle
lung,UBERON:0001956,cartilage of bronchus,cartilage of bronchus
lung,UBERON:0002339,epithelium of lobar bronchus,lobar bronchial epithelium
lung,UBERON:0004884,lobar bronchus mesenchyme,bronchial mesenchyme
lung,UBERON:0002184,segmental bronchus,tertiary bronchus
lung,UBERON:8410043,bronchial submucosal gland,bronchial submucosal gland
lung,UBERON:0002341,epithelium of segmental bronchus,segmental bronchial epithelium
lung,FMA:7312,bronchopulmonary segment,bronchopulmonary segment
lung,UBERON:8600009,subsegmental bronchus,subsegmental bronchus
lung,UBERON:0002341,epithelium of segmental bronchus,subsegmental bronchial epithelium
lung,UBERON:0012067,primary bronchiole,proximal bronchiole
lung,UBERON:8600000,lobular bronchiole,lobular bronchiole
lung,UBERON:0002051,epithelium of bronchiole,epithelium of bronchiole
lung,UBERON:0004515,smooth muscle tissue of bronchiole,smooth muscle tissue of bronchiole
lung,UBERON:0002048,lung,lung
lung,UBERON:0010369,secondary pulmonary lobule,secondary pulmonary lobule
lung,UBERON:0002187,terminal bronchiole,terminal/ transitional bronchiole
lung,UBERON:0004516,smooth muscle tissue of terminal bronchiole,smooth muscle tissue of terminal bronchiole
lung,UBERON:0001958,terminal bronchiole epithelium,terminal bronchiole epithelium
lung,UBERON:0008874,pulmonary acinus,pulmonary acinus
lung,UBERON:0002188,respiratory bronchiole,respiratory bronchiole
lung,UBERON:0004517,smooth muscle tissue of respiratory bronchiole,smooth muscle tissue of respiratory bronchiole
lung,UBERON:0001955,epithelium of respiratory bronchiole,epithelium of respiratory bronchiole
lung,UBERON:0002299,alveolus of lung,alveolus of lung on respiratory bronchiole
lung,UBERON:0016405,pulmonary capillary,pulmonary capillary
lung,UBERON:0002173,pulmonary alveolar duct,pulmonary alveolar duct
lung,UBERON:0002299,alveolus of lung,alveolus of lung
lung,UBERON:0008870,pulmonary alveolar parenchyma,pulmonary alveolar parenchyma
lung,FMA:84472,pulmonary interlobular septum,pulmonary interlobular septum
lung,UBERON:0014904,intersegmental pulmonary vein,intersegmental pulmonary vein
lung,UBERON:0004849,respiratory system venous endothelium,respiratory system venous endothelium
lung,UBERON:0018227,pulmonary lymphatic vessel,pulmonary lymphatic vessel
lung,UBERON:0003529,respiratory system lymphatic vessel endothelium,respiratory system lymphatic vessel endothelium
lung,UBERON:0002401,visceral pleura,visceral pleura
lung,UBERON:0004883,lung mesenchyme,lung mesenchyme
lung,UBERON:0000114,lung connective tissue,lung connective tissue
lung,UBERON:0008886,pulmonary vascular system,pulmonary vascular system
lung,UBERON:0002012,pulmonary artery,pulmonary artery
lung,UBERON:0004848,respiratory system arterial endothelium,respiratory system arterial endothelium
lung,UBERON:0012416,respiratory system arterial smooth muscle,arterial system smooth muscle
lung,UBERON:0002012,pulmonary vein,pulmonary vein
lung,UBERON:0012418,respiratory system venous smooth muscle,venous system smooth muscle
lung,UBERON:0004573,systemic artery,systemic artery
lung,UBERON:0002040,bronchial artery,bronchial artery
lung,UBERON:0003920,venous blood vessel ,venous blood vessel 
lung,UBERON:0001592,bronchial vein,bronchial vein
lung,UBERON:0002405,immune system,immune system of respiratory tract
lymph_nodes,UBERON:0000029,lymph node,lymph node
lymph_nodes,UBERON:0002194,capsule of lymph node,Capsule
lymph_nodes,UBERON:8410042,arteriole of lymph node,Arteriole
lymph_nodes,UBERON:8410041,venule of lymph node,Venule
lymph_nodes,UBERON:0002195,trabecula of lymph node,Trabeculae
lymph_nodes,UBERON:0005463,subcapsular sinus of lymph node,Subcapsular Sinus
lymph_nodes,UBERON:0010396,afferent lymphatic vessel,Afferent lymphatic vessel
lymph_nodes,UBERON:0001473,lymphatic vessel,Lymphatic Vessels
lymph_nodes,UBERON:8410071,subcapsular sinus ceiling,Subcapsular sinus ceiling
lymph_nodes,UBERON:8410072,subcapsular sinus floor,Subcapsular sinus floor
lymph_nodes,UBERON:8410032,trabecular sinus of lymph node,Trabecular sinus
lymph_nodes,UBERON:0002006,cortex of lymph node,Cortex
lymph_nodes,UBERON:0010395,lymph node primary follicle,Primary Follicle
lymph_nodes,UBERON:0010753,lymph node secondary follicle,Secondary Follicle
lymph_nodes,UBERON:0009039,lymph node germinal center,Germinal Center
lymph_nodes,UBERON:8410052,lymph node germinal center light zone,Light Zone
lymph_nodes,UBERON:8410053,ymph node germinal center dark zone,Dark Zone
lymph_nodes,UBERON:0010420,lymph node germinal center mantle zone,Mantle Zone
lymph_nodes,UBERON:8410067,lymph node interfollicular cortex,Interfollicular Cortex
lymph_nodes,UBERON:8410066,lymph node paracortex,Paracortex
lymph_nodes,UBERON:8410074,lymph node paracortical sinus,Paracortical Sinus
lymph_nodes,,,capillaries of lymph node
lymph_nodes,UBERON:8410038,high endothelial venule of lymph node,High Endothelial Venule
lymph_nodes,UBERON:8410075,lymph node paracortical cord,Paracortical Cord
lymph_nodes,UBERON:0002007,medulla of lymph node,Medulla
lymph_nodes,UBERON:0009744,lymph node medullary sinus,Medullary Sinus
lymph_nodes,UBERON:0009745,lymph node medullary cord,Medullary Cord
lymph_nodes,UBERON:8410034,lymph node artery,Lymphatic Artery
lymph_nodes,UBERON:8410035,medullary arteriole of lymph node,Arteriole
lymph_nodes,UBERON:8410033,lymph node vein,Hilar Vein
lymph_nodes,UBERON:8410036,medullary venule of lymph node,Venule
lymph_nodes,UBERON:0035495,hilum of lymph node,Hilum
lymph_nodes,UBERON:0010397,efferent lymphatic vessel,Efferent Lymphatics
lymph_nodes,UBERON:0034729,sympathetic nerve,Sympathetic nerve
lymph_vasculature,UBERON:0004536,lymph vasculature,lymph vasculature
lymph_vasculature,FMA:5832,Right lymphatic duct,right lymphatic duct
lymph_vasculature,FMA:5831,Right bronchomediastinal lymphatic trunk,right bronchomediastinal lymph trunk
lymph_vasculature,FMA:12251,Right jugular lymphatic trunk,right jugular lymph trunk
lymph_vasculature,FMA:5830,Right subclavian lymphatic trunk,right subclavian lymph trunk
lymph_vasculature,UBERON:0001631,thoracic duct,thoracic duct
lymph_vasculature,FMA:9585,Bronchomediastinal lymphatic trunk,bronchomediastinal lymph trunk
lymph_vasculature,UBERON:0005435,upper part of cisterna chyli,cisterna chyli
lymph_vasculature,FMA:5841,Left lumbar lymphatic trunk,left lumbar lymph trunk
lymph_vasculature,FMA:12765,Lumbar lymphatic trunk,lumbar lymph trunk
lymph_vasculature,FMA:5842,Intestinal lymphatic trunk,intestinal lymph trunk
lymph_vasculature,FMA:323951,Pre-aortic thoracic lymph node group,preaortic lymph node
lymph_vasculature,UBERON:0002508,celiac lymph node,celiac lymph node
lymph_vasculature,UBERON:0016378,ileocolic lymph node,ileocolic lymph node
lymph_vasculature,FMA:71813,Inferior mesenteric lymph node group,inferior mesenteric lymph node
lymph_vasculature,FMA:71841,Pararectal lymph node group,pararectal lymph node
lymph_vasculature,UBERON:0002509,mesenteric lymph node,mesenteric lymph node
lymph_vasculature,UBERON:0016402,mesocolic lymph node,mesocolic lymph node
lymph_vasculature,UBERON:0016386,paraaortic lymph node,paraaortic lymph node
lymph_vasculature,UBERON:0015878,common iliac lymph node,common iliac lymph node
lymph_vasculature,UBERON:0015880,external iliac lymph node,external iliac lymph node
lymph_vasculature,UBERON:0009006,deep inguinal lymph node,deep inguinal lymph node
lymph_vasculature,UBERON:0001543,popliteal lymph node,popliteal lymph node
lymph_vasculature,UBERON:0015881,internal iliac lymph node,internal iliac lymph node
lymph_vasculature,FMA:233577,Retro-aortic lymph node group,retroaortic lymph node
lymph_vasculature,FMA:5840,Right lumbar lymphatic trunk,right lumbar lymph trunk
lymph_vasculature,FMA:12250,Jugular lymphatic trunk,jugular lymph trunk
lymph_vasculature,FMA:5834,Left bronchomediastinal lymphatic trunk,left bronchomediastinal lymph trunk
lymph_vasculature,FMA:5032,Left jugular lymphatic trunk,left jugular lymph trunk
lymph_vasculature,FMA:5033,Left subclavian lymphatic trunk,left subclavian lymph trunk
lymph_vasculature,FMA:12252,Subclavian lymphatic trunk,subclavian lymph trunk
lymph_vasculature,FMA:71749,Central axillary lymph node group,central axillary lymph node
lymph_vasculature,,,medial lymphatic pathway of upper arm
lymph_vasculature,,,epitrochlear lymph node
lymph_vasculature,,,ulnar lymphatic channel
lymph_vasculature,,,little finger lateral lymphatic channel
lymph_vasculature,,,little finger medial lymphatic channel
lymph_vasculature,,,ring finger lateral lymphatic channel
lymph_vasculature,,,ring finger medial lymphatic channel
lymph_vasculature,,,middle finger medial lymphatic channel
lymph_vasculature,FMA:71743,Set of humeral lymph nodes,humeral lymph node
lymph_vasculature,FMA:234924,Brachial lymphatic vessel,brachial lymph trunk
lymph_vasculature,,,epitrochlear lymph node #2
lymph_vasculature,FMA:323948,Set of superficial axillary lymph nodes,axillary vein group lymph node
lymph_vasculature,FMA:71743,Set of humeral lymph nodes,humeral lymph node #2
lymph_vasculature,FMA:234912,Supraclavicular lymphatic vessel,supraclavicular lymph trunk
lymph_vasculature,UBERON:0035279,supraclavicular lymph node,supraclavicular lymph node
lymph_vasculature,,,lateral lymphatic pathway of upper arm
lymph_vasculature,,,radial lymphatic channel
lymph_vasculature,,,middle finger lateral lymphatic channel
lymph_vasculature,,,index finger lateral lymphatic channel
lymph_vasculature,,,index finger medial lymphatic channel
