organ,id,doi,notes,type
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
blood_vasculature,"Kandathil A, Chamarthy M. Pulmonary vascular anatomy & anatomical variants. Cardiovasc Diagn Ther. 2018 Jun;8(3):201-207.",10.21037/cdt.2018.01.04,For AS,reference
